# Lifetime spectra at each unfolded fraction
# Gaussian R_mean=35.0 Å, sigma=4.0 Å; WLC Lc=80.0 Å, Lp=60.0 Å
# fraction_unfolded	amplitude	lifetime_ns
0.55000000	0.00198319	0.00327600
0.55000000	0.00213774	0.00445377
0.55000000	0.00231508	0.00605433
0.55000000	0.00251914	0.00822890
0.55000000	0.00275466	0.01118233
0.55000000	0.00302735	0.01519175
0.55000000	0.00334410	0.02063131
0.55000000	0.00371328	0.02800487
0.55000000	0.00414508	0.03798856
0.55000000	0.00465191	0.05148528
0.55000000	0.00524899	0.06969281
0.55000000	0.00595491	0.09418577
0.55000000	0.00679251	0.12700841
0.55000000	0.00778976	0.17076925
0.55000000	0.00898088	0.22871750
0.55000000	0.01040757	0.30476469
0.55000000	0.01212019	0.40339249
0.55000000	0.01417869	0.52936573
0.55000000	0.01665265	0.68716232
0.55000000	0.01961924	0.88006846
0.55000000	0.02315658	1.10900028
0.55000000	0.02732781	1.37130906
0.55000000	0.03214669	1.66003533
0.55000000	0.03750755	1.96413013
0.55000000	0.04304922	2.26989307
0.55000000	0.04790753	2.56332399
0.55000000	0.05032194	2.83258347
0.55000000	0.04724535	3.06969371
0.55000000	0.03499684	3.27103882
0.55000000	0.01448686	3.43680211
0.55000000	0.00088072	3.56982850
0.55000000	0.00000000	3.67441095
0.55000000	0.00000000	3.75531030
0.55000000	0.00000000	3.81710905
0.55000000	0.00000000	3.86386573
0.55000000	0.00000000	3.89898525
0.55000000	0.00000000	3.92522008
0.55000000	0.00000000	3.94473795
0.55000000	0.00000000	3.95921452
0.55000000	0.00000000	3.96992768
0.55000000	0.00000000	3.97784255
0.55000000	0.00000000	3.98368284
0.55000000	0.00000000	4.00000000
0.60000000	0.00000000	0.00000000
0.60000000	0.00000000	0.00000000
0.60000000	0.00000000	0.00000000
0.60000000	0.00000000	0.00000000
0.60000000	0.00000000	0.00000000
0.60000000	0.00000000	0.00000000
0.60000000	0.00000000	0.00000000
0.60000000	0.00000000	0.00000000
0.60000000	0.00000000	0.00000000
0.60000000	0.00000000	0.00000000
0.60000000	0.00000000	0.00000000
0.60000000	0.00000000	0.00000001
0.60000000	0.00000000	0.00000001
0.60000000	0.00000000	0.00000001
0.60000000	0.00000000	0.00000001
0.60000000	0.00000000	0.00000002
0.60000000	0.00000000	0.00000003
0.60000000	0.00000000	0.00000004
0.60000000	0.00000000	0.00000005
0.60000000	0.00000000	0.00000007
0.60000000	0.00000000	0.00000009
0.60000000	0.00000000	0.00000013
0.60000000	0.00000000	0.00000018
0.60000000	0.00000000	0.00000024
0.60000000	0.00000000	0.00000032
0.60000000	0.00000000	0.00000044
0.60000000	0.00000000	0.00000060
0.60000000	0.00000000	0.00000081
0.60000000	0.00000000	0.00000111
0.60000000	0.00000000	0.00000151
0.60000000	0.00000000	0.00000205
0.60000000	0.00000000	0.00000279
0.60000000	0.00000000	0.00000379
0.60000000	0.00000000	0.00000515
0.60000000	0.00000000	0.00000701
0.60000000	0.00000000	0.00000953
0.60000000	0.00000000	0.00001296
0.60000000	0.00000000	0.00001762
0.60000000	0.00000000	0.00002396
0.60000000	0.00000000	0.00003258
0.60000000	0.00000000	0.00004431
0.60000000	0.00000000	0.00006026
0.60000000	0.00000000	0.00008195
0.60000000	0.00000000	0.00011144
0.60000000	0.00000000	0.00015155
0.60000000	0.00000000	0.00020609
0.60000000	0.00000000	0.00028027
0.60000000	0.00000000	0.00038113
0.60000000	0.00000000	0.00051829
0.60000000	0.00000001	0.00070479
0.60000000	0.00000002	0.00095840
0.60000000	0.00000005	0.00130323
0.60000000	0.00000012	0.00177208
0.60000000	0.00000030	0.00240949
0.60000000	0.00000080	0.00327600
0.60000000	0.00000212	0.00445377
0.60000000	0.00000564	0.00605433
0.60000000	0.00001502	0.00822890
0.60000000	0.00003973	0.01118233
0.60000000	0.00010375	0.01519175
0.60000000	0.00026536	0.02063131
0.60000000	0.00065906	0.02800487
0.60000000	0.00157346	0.03798856
0.60000000	0.00356971	0.05148528
0.60000000	0.00759558	0.06969281
0.60000000	0.01493314	0.09418577
0.60000000	0.02667062	0.12700841
0.60000000	0.04244710	0.17076925
0.60000000	0.05890226	0.22871750
0.60000000	0.06953226	0.30476469
0.60000000	0.06790995	0.40339249
0.60000000	0.05318091	0.52936573
0.60000000	0.03223423	0.68716232
0.60000000	0.01453333	0.88006846
0.60000000	0.00466132	1.10900028
0.60000000	0.00101152	1.37130906
0.60000000	0.00014039	1.66003533
0.60000000	0.00001170	1.96413013
0.60000000	0.00000055	2.26989307
0.60000000	0.00000001	2.56332399
0.60000000	0.00000000	2.83258347
0.60000000	0.00000000	3.06969371
0.60000000	0.00000000	3.27103882
0.60000000	0.00000000	3.43680211
0.60000000	0.00000000	3.56982850
0.60000000	0.00000000	3.67441095
0.60000000	0.00000000	3.75531030
0.60000000	0.00000000	3.81710905
0.60000000	0.00000000	3.86386573
0.60000000	0.00000000	3.89898525
0.60000000	0.00000000	3.92522008
0.60000000	0.00000000	3.94473795
0.60000000	0.00000000	3.95921452
0.60000000	0.00000000	3.96992768
0.60000000	0.00000000	3.97784255
0.60000000	0.00000000	3.98368284
0.60000000	0.00000000	4.00000000
0.60000000	0.00086542	0.00000000
0.60000000	0.00086588	0.00000000
0.60000000	0.00086639	0.00000000
0.60000000	0.00086695	0.00000000
0.60000000	0.00086758	0.00000000
0.60000000	0.00086827	0.00000000
0.60000000	0.00086904	0.00000000
0.60000000	0.00086989	0.00000000
0.60000000	0.00087084	0.00000000
0.60000000	0.00087188	0.00000000
0.60000000	0.00087304	0.00000000
0.60000000	0.00087433	0.00000001
0.60000000	0.00087575	0.00000001
0.60000000	0.00087733	0.00000001
0.60000000	0.00087909	0.00000001
0.60000000	0.00088103	0.00000002
0.60000000	0.00088318	0.00000003
0.60000000	0.00088557	0.00000004
0.60000000	0.00088822	0.00000005
0.60000000	0.00089115	0.00000007
0.60000000	0.00089441	0.00000009
0.60000000	0.00089802	0.00000013
0.60000000	0.00090203	0.00000018
0.60000000	0.00090648	0.00000024
0.60000000	0.00091141	0.00000032
0.60000000	0.00091689	0.00000044
0.60000000	0.00092297	0.00000060
0.60000000	0.00092973	0.00000081
0.60000000	0.00093723	0.00000111
0.60000000	0.00094557	0.00000151
0.60000000	0.00095483	0.00000205
0.60000000	0.00096513	0.00000279
0.60000000	0.00097658	0.00000379
0.60000000	0.00098933	0.00000515
0.60000000	0.00100351	0.00000701
0.60000000	0.00101930	0.00000953
0.60000000	0.00103690	0.00001296
0.60000000	0.00105652	0.00001762
0.60000000	0.00107841	0.00002396
0.60000000	0.00110284	0.00003258
0.60000000	0.00113014	0.00004431
0.60000000	0.00116066	0.00006026
0.60000000	0.00119483	0.00008195
0.60000000	0.00123310	0.00011144
0.60000000	0.00127602	0.00015155
0.60000000	0.00132423	0.00020609
0.60000000	0.00137842	0.00028027
0.60000000	0.00143945	0.00038113
0.60000000	0.00150827	0.00051829
0.60000000	0.00158602	0.00070479
0.60000000	0.00167399	0.00095840
0.60000000	0.00177375	0.00130323
0.60000000	0.00188709	0.00177208
0.60000000	0.00201616	0.00240949
0.60000000	0.00216348	0.00327600
0.60000000	0.00233208	0.00445377
0.60000000	0.00252554	0.00605433
0.60000000	0.00274815	0.00822890
0.60000000	0.00300509	0.01118233
0.60000000	0.00330257	0.01519175
0.60000000	0.00364811	0.02063131
0.60000000	0.00405085	0.02800487
0.60000000	0.00452190	0.03798856
0.60000000	0.00507482	0.05148528
0.60000000	0.00572617	0.06969281
0.60000000	0.00649627	0.09418577
0.60000000	0.00741001	0.12700841
0.60000000	0.00849792	0.17076925
0.60000000	0.00979733	0.22871750
0.60000000	0.01135372	0.30476469
0.60000000	0.01322203	0.40339249
0.60000000	0.01546766	0.52936573
0.60000000	0.01816653	0.68716232
0.60000000	0.02140281	0.88006846
0.60000000	0.02526172	1.10900028
0.60000000	0.02981215	1.37130906
0.60000000	0.03506912	1.66003533
0.60000000	0.04091733	1.96413013
0.60000000	0.04696279	2.26989307
0.60000000	0.05226276	2.56332399
0.60000000	0.05489666	2.83258347
0.60000000	0.05154038	3.06969371
0.60000000	0.03817837	3.27103882
0.60000000	0.01580385	3.43680211
0.60000000	0.00096079	3.56982850
0.60000000	0.00000000	3.67441095
0.60000000	0.00000000	3.75531030
0.60000000	0.00000000	3.81710905
0.60000000	0.00000000	3.86386573
0.60000000	0.00000000	3.89898525
0.60000000	0.00000000	3.92522008
0.60000000	0.00000000	3.94473795
0.60000000	0.00000000	3.95921452
0.60000000	0.00000000	3.96992768
0.60000000	0.00000000	3.97784255
0.60000000	0.00000000	3.98368284
0.60000000	0.00000000	4.00000000
0.65000000	0.00000000	0.00000000
0.65000000	0.00000000	0.00000000
0.65000000	0.00000000	0.00000000
0.65000000	0.00000000	0.00000000
0.65000000	0.00000000	0.00000000
0.65000000	0.00000000	0.00000000
0.65000000	0.00000000	0.00000000
0.65000000	0.00000000	0.00000000
0.65000000	0.00000000	0.00000000
0.65000000	0.00000000	0.00000000
0.65000000	0.00000000	0.00000000
0.65000000	0.00000000	0.00000001
0.65000000	0.00000000	0.00000001
0.65000000	0.00000000	0.00000001
0.65000000	0.00000000	0.00000001
0.65000000	0.00000000	0.00000002
0.65000000	0.00000000	0.00000003
0.65000000	0.00000000	0.00000004
0.65000000	0.00000000	0.00000005
0.65000000	0.00000000	0.00000007
0.65000000	0.00000000	0.00000009
0.65000000	0.00000000	0.00000013
0.65000000	0.00000000	0.00000018
0.65000000	0.00000000	0.00000024
0.65000000	0.00000000	0.00000032
0.65000000	0.00000000	0.00000044
0.65000000	0.00000000	0.00000060
0.65000000	0.00000000	0.00000081
0.65000000	0.00000000	0.00000111
0.65000000	0.00000000	0.00000151
0.65000000	0.00000000	0.00000205
0.65000000	0.00000000	0.00000279
0.65000000	0.00000000	0.00000379
0.65000000	0.00000000	0.00000515
0.65000000	0.00000000	0.00000701
0.65000000	0.00000000	0.00000953
0.65000000	0.00000000	0.00001296
0.65000000	0.00000000	0.00001762
0.65000000	0.00000000	0.00002396
0.65000000	0.00000000	0.00003258
0.65000000	0.00000000	0.00004431
0.65000000	0.00000000	0.00006026
0.65000000	0.00000000	0.00008195
0.65000000	0.00000000	0.00011144
0.65000000	0.00000000	0.00015155
0.65000000	0.00000000	0.00020609
0.65000000	0.00000000	0.00028027
0.65000000	0.00000000	0.00038113
0.65000000	0.00000000	0.00051829
0.65000000	0.00000001	0.00070479
0.65000000	0.00000002	0.00095840
0.65000000	0.00000004	0.00130323
0.65000000	0.00000010	0.00177208
0.65000000	0.00000027	0.00240949
0.65000000	0.00000070	0.00327600
0.65000000	0.00000185	0.00445377
0.65000000	0.00000493	0.00605433
0.65000000	0.00001314	0.00822890
0.65000000	0.00003476	0.01118233
0.65000000	0.00009078	0.01519175
0.65000000	0.00023219	0.02063131
0.65000000	0.00057668	0.02800487
0.65000000	0.00137678	0.03798856
0.65000000	0.00312350	0.05148528
0.65000000	0.00664613	0.06969281
0.65000000	0.01306650	0.09418577
0.65000000	0.02333680	0.12700841
0.65000000	0.03714122	0.17076925
0.65000000	0.05153948	0.22871750
0.65000000	0.06084072	0.30476469
0.65000000	0.05942121	0.40339249
0.65000000	0.04653330	0.52936573
0.65000000	0.02820495	0.68716232
0.65000000	0.01271666	0.88006846
0.65000000	0.00407865	1.10900028
0.65000000	0.00088508	1.37130906
0.65000000	0.00012284	1.66003533
0.65000000	0.00001024	1.96413013
0.65000000	0.00000048	2.26989307
0.65000000	0.00000001	2.56332399
0.65000000	0.00000000	2.83258347
0.65000000	0.00000000	3.06969371
0.65000000	0.00000000	3.27103882
0.65000000	0.00000000	3.43680211
0.65000000	0.00000000	3.56982850
0.65000000	0.00000000	3.67441095
0.65000000	0.00000000	3.75531030
0.65000000	0.00000000	3.81710905
0.65000000	0.00000000	3.86386573
0.65000000	0.00000000	3.89898525
0.65000000	0.00000000	3.92522008
0.65000000	0.00000000	3.94473795
0.65000000	0.00000000	3.95921452
0.65000000	0.00000000	3.96992768
0.65000000	0.00000000	3.97784255
0.65000000	0.00000000	3.98368284
0.65000000	0.00000000	4.00000000
0.65000000	0.00093753	0.00000000
0.65000000	0.00093803	0.00000000
0.65000000	0.00093858	0.00000000
0.65000000	0.00093920	0.00000000
0.65000000	0.00093987	0.00000000
0.65000000	0.00094063	0.00000000
0.65000000	0.00094146	0.00000000
0.65000000	0.00094238	0.00000000
0.65000000	0.00094341	0.00000000
0.65000000	0.00094454	0.00000000
0.65000000	0.00094580	0.00000000
0.65000000	0.00094719	0.00000001
0.65000000	0.00094873	0.00000001
0.65000000	0.00095045	0.00000001
0.65000000	0.00095234	0.00000001
0.65000000	0.00095445	0.00000002
0.65000000	0.00095678	0.00000003
0.65000000	0.00095937	0.00000004
0.65000000	0.00096223	0.00000005
0.65000000	0.00096541	0.00000007
0.65000000	0.00096894	0.00000009
0.65000000	0.00097286	0.00000013
0.65000000	0.00097720	0.00000018
0.65000000	0.00098202	0.00000024
0.65000000	0.00098736	0.00000032
0.65000000	0.00099330	0.00000044
0.65000000	0.00099989	0.00000060
0.65000000	0.00100721	0.00000081
0.65000000	0.00101533	0.00000111
0.65000000	0.00102436	0.00000151
0.65000000	0.00103440	0.00000205
0.65000000	0.00104556	0.00000279
0.65000000	0.00105796	0.00000379
0.65000000	0.00107177	0.00000515
0.65000000	0.00108713	0.00000701
0.65000000	0.00110425	0.00000953
0.65000000	0.00112331	0.00001296
0.65000000	0.00114457	0.00001762
0.65000000	0.00116828	0.00002396
0.65000000	0.00119475	0.00003258
0.65000000	0.00122432	0.00004431
0.65000000	0.00125739	0.00006026
0.65000000	0.00129440	0.00008195
0.65000000	0.00133586	0.00011144
0.65000000	0.00138236	0.00015155
0.65000000	0.00143458	0.00020609
0.65000000	0.00149329	0.00028027
0.65000000	0.00155941	0.00038113
0.65000000	0.00163396	0.00051829
0.65000000	0.00171818	0.00070479
0.65000000	0.00181349	0.00095840
0.65000000	0.00192156	0.00130323
0.65000000	0.00204435	0.00177208
0.65000000	0.00218417	0.00240949
0.65000000	0.00234377	0.00327600
0.65000000	0.00252642	0.00445377
0.65000000	0.00273600	0.00605433
0.65000000	0.00297717	0.00822890
0.65000000	0.00325551	0.01118233
0.65000000	0.00357778	0.01519175
0.65000000	0.00395212	0.02063131
0.65000000	0.00438843	0.02800487
0.65000000	0.00489873	0.03798856
0.65000000	0.00549772	0.05148528
0.65000000	0.00620335	0.06969281
0.65000000	0.00703762	0.09418577
0.65000000	0.00802751	0.12700841
0.65000000	0.00920608	0.17076925
0.65000000	0.01061377	0.22871750
0.65000000	0.01229986	0.30476469
0.65000000	0.01432386	0.40339249
0.65000000	0.01675663	0.52936573
0.65000000	0.01968041	0.68716232
0.65000000	0.02318638	0.88006846
0.65000000	0.02736687	1.10900028
0.65000000	0.03229650	1.37130906
0.65000000	0.03799155	1.66003533
0.65000000	0.04432710	1.96413013
0.65000000	0.05087635	2.26989307
0.65000000	0.05661799	2.56332399
0.65000000	0.05947138	2.83258347
0.65000000	0.05583542	3.06969371
0.65000000	0.04135991	3.27103882
0.65000000	0.01712084	3.43680211
0.65000000	0.00104085	3.56982850
0.65000000	0.00000000	3.67441095
0.65000000	0.00000000	3.75531030
0.65000000	0.00000000	3.81710905
0.65000000	0.00000000	3.86386573
0.65000000	0.00000000	3.89898525
0.65000000	0.00000000	3.92522008
0.65000000	0.00000000	3.94473795
0.65000000	0.00000000	3.95921452
0.65000000	0.00000000	3.96992768
0.65000000	0.00000000	3.97784255
0.65000000	0.00000000	3.98368284
0.65000000	0.00000000	4.00000000
0.70000000	0.00000000	0.00000000
0.70000000	0.00000000	0.00000000
0.70000000	0.00000000	0.00000000
0.70000000	0.00000000	0.00000000
0.70000000	0.00000000	0.00000000
0.70000000	0.00000000	0.00000000
0.70000000	0.00000000	0.00000000
0.70000000	0.00000000	0.00000000
0.70000000	0.00000000	0.00000000
0.70000000	0.00000000	0.00000000
0.70000000	0.00000000	0.00000000
0.70000000	0.00000000	0.00000001
0.70000000	0.00000000	0.00000001
0.70000000	0.00000000	0.00000001
0.70000000	0.00000000	0.00000001
0.70000000	0.00000000	0.00000002
0.70000000	0.00000000	0.00000003
0.70000000	0.00000000	0.00000004
0.70000000	0.00000000	0.00000005
0.70000000	0.00000000	0.00000007
0.70000000	0.00000000	0.00000009
0.70000000	0.00000000	0.00000013
0.70000000	0.00000000	0.00000018
0.70000000	0.00000000	0.00000024
0.70000000	0.00000000	0.00000032
0.70000000	0.00000000	0.00000044
0.70000000	0.00000000	0.00000060
0.70000000	0.00000000	0.00000081
0.70000000	0.00000000	0.00000111
0.70000000	0.00000000	0.00000151
0.70000000	0.00000000	0.00000205
0.70000000	0.00000000	0.00000279
0.70000000	0.00000000	0.00000379
0.70000000	0.00000000	0.00000515
0.70000000	0.00000000	0.00000701
0.70000000	0.00000000	0.00000953
0.70000000	0.00000000	0.00001296
0.70000000	0.00000000	0.00001762
0.70000000	0.00000000	0.00002396
0.70000000	0.00000000	0.00003258
0.70000000	0.00000000	0.00004431
0.70000000	0.00000000	0.00006026
0.70000000	0.00000000	0.00008195
0.70000000	0.00000000	0.00011144
0.70000000	0.00000000	0.00015155
0.70000000	0.00000000	0.00020609
0.70000000	0.00000000	0.00028027
0.70000000	0.00000000	0.00038113
0.70000000	0.00000000	0.00051829
0.70000000	0.00000001	0.00070479
0.70000000	0.00000001	0.00095840
0.70000000	0.00000003	0.00130323
0.70000000	0.00000009	0.00177208
0.70000000	0.00000023	0.00240949
0.70000000	0.00000060	0.00327600
0.70000000	0.00000159	0.00445377
0.70000000	0.00000423	0.00605433
0.70000000	0.00001126	0.00822890
0.70000000	0.00002980	0.01118233
0.70000000	0.00007781	0.01519175
0.70000000	0.00019902	0.02063131
0.70000000	0.00049430	0.02800487
0.70000000	0.00118009	0.03798856
0.70000000	0.00267728	0.05148528
0.70000000	0.00569668	0.06969281
0.70000000	0.01119985	0.09418577
0.70000000	0.02000297	0.12700841
0.70000000	0.03183533	0.17076925
0.70000000	0.04417669	0.22871750
0.70000000	0.05214919	0.30476469
0.70000000	0.05093247	0.40339249
0.70000000	0.03988568	0.52936573
0.70000000	0.02417567	0.68716232
0.70000000	0.01090000	0.88006846
0.70000000	0.00349599	1.10900028
0.70000000	0.00075864	1.37130906
0.70000000	0.00010529	1.66003533
0.70000000	0.00000878	1.96413013
0.70000000	0.00000041	2.26989307
0.70000000	0.00000001	2.56332399
0.70000000	0.00000000	2.83258347
0.70000000	0.00000000	3.06969371
0.70000000	0.00000000	3.27103882
0.70000000	0.00000000	3.43680211
0.70000000	0.00000000	3.56982850
0.70000000	0.00000000	3.67441095
0.70000000	0.00000000	3.75531030
0.70000000	0.00000000	3.81710905
0.70000000	0.00000000	3.86386573
0.70000000	0.00000000	3.89898525
0.70000000	0.00000000	3.92522008
0.70000000	0.00000000	3.94473795
0.70000000	0.00000000	3.95921452
0.70000000	0.00000000	3.96992768
0.70000000	0.00000000	3.97784255
0.70000000	0.00000000	3.98368284
0.70000000	0.00000000	4.00000000
0.70000000	0.00100965	0.00000000
0.70000000	0.00101019	0.00000000
0.70000000	0.00101078	0.00000000
0.70000000	0.00101144	0.00000000
0.70000000	0.00101217	0.00000000
0.70000000	0.00101298	0.00000000
0.70000000	0.00101388	0.00000000
0.70000000	0.00101487	0.00000000
0.70000000	0.00101598	0.00000000
0.70000000	0.00101720	0.00000000
0.70000000	0.00101855	0.00000000
0.70000000	0.00102005	0.00000001
0.70000000	0.00102171	0.00000001
0.70000000	0.00102356	0.00000001
0.70000000	0.00102560	0.00000001
0.70000000	0.00102787	0.00000002
0.70000000	0.00103038	0.00000003
0.70000000	0.00103316	0.00000004
0.70000000	0.00103625	0.00000005
0.70000000	0.00103968	0.00000007
0.70000000	0.00104348	0.00000009
0.70000000	0.00104769	0.00000013
0.70000000	0.00105237	0.00000018
0.70000000	0.00105756	0.00000024
0.70000000	0.00106332	0.00000032
0.70000000	0.00106971	0.00000044
0.70000000	0.00107680	0.00000060
0.70000000	0.00108468	0.00000081
0.70000000	0.00109344	0.00000111
0.70000000	0.00110316	0.00000151
0.70000000	0.00111397	0.00000205
0.70000000	0.00112598	0.00000279
0.70000000	0.00113935	0.00000379
0.70000000	0.00115421	0.00000515
0.70000000	0.00117076	0.00000701
0.70000000	0.00118919	0.00000953
0.70000000	0.00120972	0.00001296
0.70000000	0.00123261	0.00001762
0.70000000	0.00125814	0.00002396
0.70000000	0.00128665	0.00003258
0.70000000	0.00131850	0.00004431
0.70000000	0.00135411	0.00006026
0.70000000	0.00139396	0.00008195
0.70000000	0.00143862	0.00011144
0.70000000	0.00148870	0.00015155
0.70000000	0.00154493	0.00020609
0.70000000	0.00160816	0.00028027
0.70000000	0.00167936	0.00038113
0.70000000	0.00175965	0.00051829
0.70000000	0.00185035	0.00070479
0.70000000	0.00195299	0.00095840
0.70000000	0.00206937	0.00130323
0.70000000	0.00220160	0.00177208
0.70000000	0.00235218	0.00240949
0.70000000	0.00252406	0.00327600
0.70000000	0.00272076	0.00445377
0.70000000	0.00294646	0.00605433
0.70000000	0.00320618	0.00822890
0.70000000	0.00350594	0.01118233
0.70000000	0.00385299	0.01519175
0.70000000	0.00425613	0.02063131
0.70000000	0.00472600	0.02800487
0.70000000	0.00527555	0.03798856
0.70000000	0.00592062	0.05148528
0.70000000	0.00668053	0.06969281
0.70000000	0.00757898	0.09418577
0.70000000	0.00864501	0.12700841
0.70000000	0.00991424	0.17076925
0.70000000	0.01143021	0.22871750
0.70000000	0.01324600	0.30476469
0.70000000	0.01542570	0.40339249
0.70000000	0.01804560	0.52936573
0.70000000	0.02119428	0.68716232
0.70000000	0.02496995	0.88006846
0.70000000	0.02947201	1.10900028
0.70000000	0.03478085	1.37130906
0.70000000	0.04091397	1.66003533
0.70000000	0.04773688	1.96413013
0.70000000	0.05478992	2.26989307
0.70000000	0.06097322	2.56332399
0.70000000	0.06404611	2.83258347
0.70000000	0.06013045	3.06969371
0.70000000	0.04454144	3.27103882
0.70000000	0.01843782	3.43680211
0.70000000	0.00112092	3.56982850
0.70000000	0.00000000	3.67441095
0.70000000	0.00000000	3.75531030
0.70000000	0.00000000	3.81710905
0.70000000	0.00000000	3.86386573
0.70000000	0.00000000	3.89898525
0.70000000	0.00000000	3.92522008
0.70000000	0.00000000	3.94473795
0.70000000	0.00000000	3.95921452
0.70000000	0.00000000	3.96992768
0.70000000	0.00000000	3.97784255
0.70000000	0.00000000	3.98368284
0.70000000	0.00000000	4.00000000
0.75000000	0.00000000	0.00000000
0.75000000	0.00000000	0.00000000
0.75000000	0.00000000	0.00000000
0.75000000	0.00000000	0.00000000
0.75000000	0.00000000	0.00000000
0.75000000	0.00000000	0.00000000
0.75000000	0.00000000	0.00000000
0.75000000	0.00000000	0.00000000
0.75000000	0.00000000	0.00000000
0.75000000	0.00000000	0.00000000
0.75000000	0.00000000	0.00000000
0.75000000	0.00000000	0.00000001
0.75000000	0.00000000	0.00000001
0.75000000	0.00000000	0.00000001
0.75000000	0.00000000	0.00000001
0.75000000	0.00000000	0.00000002
0.75000000	0.00000000	0.00000003
0.75000000	0.00000000	0.00000004
0.75000000	0.00000000	0.00000005
0.75000000	0.00000000	0.00000007
0.75000000	0.00000000	0.00000009
0.75000000	0.00000000	0.00000013
0.75000000	0.00000000	0.00000018
0.75000000	0.00000000	0.00000024
0.75000000	0.00000000	0.00000032
0.75000000	0.00000000	0.00000044
0.75000000	0.00000000	0.00000060
0.75000000	0.00000000	0.00000081
0.75000000	0.00000000	0.00000111
0.75000000	0.00000000	0.00000151
0.75000000	0.00000000	0.00000205
0.75000000	0.00000000	0.00000279
0.75000000	0.00000000	0.00000379
0.75000000	0.00000000	0.00000515
0.75000000	0.00000000	0.00000701
0.75000000	0.00000000	0.00000953
0.75000000	0.00000000	0.00001296
0.75000000	0.00000000	0.00001762
0.75000000	0.00000000	0.00002396
0.75000000	0.00000000	0.00003258
0.75000000	0.00000000	0.00004431
0.75000000	0.00000000	0.00006026
0.75000000	0.00000000	0.00008195
0.75000000	0.00000000	0.00011144
0.75000000	0.00000000	0.00015155
0.75000000	0.00000000	0.00020609
0.75000000	0.00000000	0.00028027
0.75000000	0.00000000	0.00038113
0.75000000	0.00000000	0.00051829
0.75000000	0.00000000	0.00070479
0.75000000	0.00000001	0.00095840
0.75000000	0.00000003	0.00130323
0.75000000	0.00000007	0.00177208
0.75000000	0.00000019	0.00240949
0.75000000	0.00000050	0.00327600
0.75000000	0.00000132	0.00445377
0.75000000	0.00000352	0.00605433
0.75000000	0.00000939	0.00822890
0.75000000	0.00002483	0.01118233
0.75000000	0.00006484	0.01519175
0.75000000	0.00016585	0.02063131
0.75000000	0.00041191	0.02800487
0.75000000	0.00098341	0.03798856
0.75000000	0.00223107	0.05148528
0.75000000	0.00474724	0.06969281
0.75000000	0.00933321	0.09418577
0.75000000	0.01666914	0.12700841
0.75000000	0.02652944	0.17076925
0.75000000	0.03681391	0.22871750
0.75000000	0.04345766	0.30476469
0.75000000	0.04244372	0.40339249
0.75000000	0.03323807	0.52936573
0.75000000	0.02014639	0.68716232
0.75000000	0.00908333	0.88006846
0.75000000	0.00291332	1.10900028
0.75000000	0.00063220	1.37130906
0.75000000	0.00008774	1.66003533
0.75000000	0.00000731	1.96413013
0.75000000	0.00000034	2.26989307
0.75000000	0.00000001	2.56332399
0.75000000	0.00000000	2.83258347
0.75000000	0.00000000	3.06969371
0.75000000	0.00000000	3.27103882
0.75000000	0.00000000	3.43680211
0.75000000	0.00000000	3.56982850
0.75000000	0.00000000	3.67441095
0.75000000	0.00000000	3.75531030
0.75000000	0.00000000	3.81710905
0.75000000	0.00000000	3.86386573
0.75000000	0.00000000	3.89898525
0.75000000	0.00000000	3.92522008
0.75000000	0.00000000	3.94473795
0.75000000	0.00000000	3.95921452
0.75000000	0.00000000	3.96992768
0.75000000	0.00000000	3.97784255
0.75000000	0.00000000	3.98368284
0.75000000	0.00000000	4.00000000
0.75000000	0.00108177	0.00000000
0.75000000	0.00108234	0.00000000
0.75000000	0.00108298	0.00000000
0.75000000	0.00108369	0.00000000
0.75000000	0.00108447	0.00000000
0.75000000	0.00108534	0.00000000
0.75000000	0.00108630	0.00000000
0.75000000	0.00108736	0.00000000
0.75000000	0.00108854	0.00000000
0.75000000	0.00108985	0.00000000
0.75000000	0.00109130	0.00000000
0.75000000	0.00109291	0.00000001
0.75000000	0.00109469	0.00000001
0.75000000	0.00109667	0.00000001
0.75000000	0.00109886	0.00000001
0.75000000	0.00110128	0.00000002
0.75000000	0.00110398	0.00000003
0.75000000	0.00110696	0.00000004
0.75000000	0.00111027	0.00000005
0.75000000	0.00111394	0.00000007
0.75000000	0.00111801	0.00000009
0.75000000	0.00112253	0.00000013
0.75000000	0.00112754	0.00000018
0.75000000	0.00113310	0.00000024
0.75000000	0.00113927	0.00000032
0.75000000	0.00114611	0.00000044
0.75000000	0.00115372	0.00000060
0.75000000	0.00116216	0.00000081
0.75000000	0.00117154	0.00000111
0.75000000	0.00118196	0.00000151
0.75000000	0.00119354	0.00000205
0.75000000	0.00120641	0.00000279
0.75000000	0.00122073	0.00000379
0.75000000	0.00123666	0.00000515
0.75000000	0.00125439	0.00000701
0.75000000	0.00127413	0.00000953
0.75000000	0.00129613	0.00001296
0.75000000	0.00132065	0.00001762
0.75000000	0.00134801	0.00002396
0.75000000	0.00137855	0.00003258
0.75000000	0.00141268	0.00004431
0.75000000	0.00145083	0.00006026
0.75000000	0.00149353	0.00008195
0.75000000	0.00154137	0.00011144
0.75000000	0.00159503	0.00015155
0.75000000	0.00165528	0.00020609
0.75000000	0.00172303	0.00028027
0.75000000	0.00179931	0.00038113
0.75000000	0.00188534	0.00051829
0.75000000	0.00198252	0.00070479
