-179.50000   88.50000   -1.63860    1.00000   -1.87823
-179.50000   89.50000   -1.60046    1.00000   -2.08408
-179.50000   90.50000   -1.63860    1.00000   -1.94784
-179.50000   91.50000   -1.46858    1.00000   -2.01011
-179.50000   92.50000   -1.74016    1.00000   -2.10121
-179.50000   93.50000   -1.87823    1.00000   -1.99007
-179.50000   94.50000   -1.41716    1.00000   -1.77048
-179.50000   95.50000   -1.46858    1.00000   -2.08408
-179.50000   96.50000   -1.67443    1.00000   -1.94784
-179.50000   97.50000   -1.85308    1.00000   -2.06644
-179.50000   98.50000   -1.60046    1.00000   -1.96933
-179.50000   99.50000   -1.70821    1.00000   -2.02949
-179.50000  100.50000   -1.74016    1.00000   -1.85308
-179.50000  101.50000   -1.60046    1.00000   -1.67443
-179.50000  102.50000   -1.70821    1.00000   -2.04825
-179.50000  103.50000   -1.55968    1.00000   -1.87823
-179.50000  104.50000   -1.74016    1.00000   -2.02949
-179.50000  105.50000   -1.67443    1.00000   -1.85308
-179.50000  106.50000   -1.82681    1.00000   -1.70821
-179.50000  107.50000   -1.63860    1.00000   -1.82681
-179.50000  108.50000   -1.85308    1.00000   -1.70821
-179.50000  109.50000   -1.85308    1.00000   -1.60046
-179.50000  110.50000   -1.70821    1.00000   -1.74016
-179.50000  111.50000   -1.41716    1.00000   -1.70821
-179.50000  112.50000   -1.82681    1.00000   -1.92554
-179.50000  113.50000   -1.77048    1.00000   -1.85308
-179.50000  114.50000   -2.10121    1.00000   -1.79931
-179.50000  115.50000   -1.74016    1.00000   -1.74016
-179.50000  116.50000   -1.92554    1.00000   -1.77048
-179.50000  117.50000   -1.74016    1.00000   -1.77048
-179.50000  118.50000   -1.90236    1.00000   -1.90236
-179.50000  119.50000   -1.77048    1.00000   -1.82681
-179.50000  120.50000   -2.06644    1.00000   -1.70821
-179.50000  121.50000   -1.94784    1.00000   -1.82681
-179.50000  122.50000   -1.85308    1.00000   -1.74016
-179.50000  123.50000   -1.77048    1.00000   -1.82681
-179.50000  124.50000   -1.99007    1.00000   -1.51589
-179.50000  125.50000   -2.04825    1.00000   -1.60046
-179.50000  126.50000   -2.04825    1.00000   -1.55968
-179.50000  127.50000   -1.87823    1.00000   -1.92554
-179.50000  128.50000   -1.94784    1.00000   -1.55968
-179.50000  129.50000   -1.92554    1.00000   -1.70821
-179.50000  130.50000   -1.87823    1.00000   -1.79931
-179.50000  131.50000   -1.94784    1.00000   -1.55968
-179.50000  132.50000   -1.96933    1.00000   -1.85308
-179.50000  133.50000   -1.96933    1.00000   -1.51589
-179.50000  134.50000   -2.23646    1.00000   -1.79931
-179.50000  135.50000   -1.85308    1.00000   -1.70821
-179.50000  136.50000   -2.06644    1.00000   -1.63860
-179.50000  137.50000   -2.02949    1.00000   -1.79931
-179.50000  138.50000   -2.04825    1.00000   -1.79931
-179.50000  139.50000   -2.01011    1.00000   -1.77048
-179.50000  140.50000   -1.82681    1.00000   -1.70821
-179.50000  141.50000   -2.06644    1.00000   -1.74016
-179.50000  142.50000   -1.96933    1.00000   -1.36083
-179.50000  143.50000   -2.02949    1.00000   -1.70821
-179.50000  144.50000   -1.55968    1.00000   -1.87823
-179.50000  145.50000   -1.79931    1.00000   -1.67443
